n	replication	root_seed	truth	method	estimate	se	z	covered	coefficient_x	coefficient_y	error
2560	1525	2026090701	0.19347511885804566	oracle_fixed_reference	0.17336396417369582	0.03111818205267046	-0.6462830846066078	1	-0.14543445056360577	-0.13819604467330465	
2560	1526	2026090701	0.19347511885804566	complete_kde	0.22764306404157536	0.04024580719177657	0.8489814857163863	1	-0.12901786661068831	-0.14329730295734755	
2560	1526	2026090701	0.19347511885804566	direct_only_ablation	0.22764306404157547	0.040298380102436915	0.8478739119705611	1	-0.12901786661068831	-0.14329730295734755	
2560	1526	2026090701	0.19347511885804566	oracle_fixed_reference	0.22818712750556389	0.04022673180445568	0.8629089933593208	1	-0.12901786661068831	-0.14329730295734755	
2560	1527	2026090701	0.19347511885804566	complete_kde	0.17397811334504856	0.036101771087110504	-0.5400567597072311	1	-0.16653691364760684	-0.14460821079517966	
2560	1527	2026090701	0.19347511885804566	direct_only_ablation	0.17397811334504848	0.03611975698523239	-0.5397878374699077	1	-0.16653691364760684	-0.14460821079517966	
2560	1527	2026090701	0.19347511885804566	oracle_fixed_reference	0.17276501227782928	0.036228186211975114	-0.571657285270625	1	-0.16653691364760684	-0.14460821079517966	
2560	1528	2026090701	0.19347511885804566	complete_kde	0.18266687927762637	0.03277306878038717	-0.3297902815523768	1	-0.15424028191476602	-0.17650510739737263	
2560	1528	2026090701	0.19347511885804566	direct_only_ablation	0.18266687927762626	0.032789511854370706	-0.32962490043836107	1	-0.15424028191476602	-0.17650510739737263	
2560	1528	2026090701	0.19347511885804566	oracle_fixed_reference	0.17665328901937802	0.033147226519970825	-0.5074883061040623	1	-0.15424028191476602	-0.17650510739737263	
2560	1529	2026090701	0.19347511885804566	complete_kde	0.14702795448070685	0.030645477930083452	-1.5156286510951578	1	-0.11190582431852325	-0.16289202977639433	
2560	1529	2026090701	0.19347511885804566	direct_only_ablation	0.1470279544807066	0.030674672776917926	-1.5141861403095265	1	-0.11190582431852325	-0.16289202977639433	
2560	1529	2026090701	0.19347511885804566	oracle_fixed_reference	0.15078207019321346	0.03047182637507502	-1.4010662878990985	1	-0.11190582431852325	-0.16289202977639433	
2560	1530	2026090701	0.19347511885804566	complete_kde	0.2128302810357324	0.02909769925843286	0.6651784392223856	1	-0.16695685045308997	-0.1277490192891209	
2560	1530	2026090701	0.19347511885804566	direct_only_ablation	0.21283028103573248	0.02914668110962948	0.6640605873748096	1	-0.16695685045308997	-0.1277490192891209	
2560	1530	2026090701	0.19347511885804566	oracle_fixed_reference	0.21382864371950835	0.029105355225616754	0.699305152048059	1	-0.16695685045308997	-0.1277490192891209	
2560	1531	2026090701	0.19347511885804566	complete_kde	0.24353051447998897	0.03440662836629497	1.4548183881620322	1	-0.12485048563390945	-0.1475493666550191	
2560	1531	2026090701	0.19347511885804566	direct_only_ablation	0.24353051447998897	0.034486284465689604	1.4514580621679731	1	-0.12485048563390945	-0.1475493666550191	
2560	1531	2026090701	0.19347511885804566	oracle_fixed_reference	0.24022217799298545	0.03472097888278633	1.3463635139076002	1	-0.12485048563390945	-0.1475493666550191	
2560	1532	2026090701	0.19347511885804566	complete_kde	0.13095535032265052	0.024658046083365068	-2.5354713152869213	0	-0.22039654130016112	-0.12422852169954855	
2560	1532	2026090701	0.19347511885804566	direct_only_ablation	0.13095535032265063	0.024546021278340328	-2.547042872099323	0	-0.22039654130016112	-0.12422852169954855	
2560	1532	2026090701	0.19347511885804566	oracle_fixed_reference	0.13015840811017937	0.02454975789733987	-2.5791175217547493	0	-0.22039654130016112	-0.12422852169954855	
2560	1533	2026090701	0.19347511885804566	complete_kde	0.1711905187733869	0.029424952863868016	-0.757336815041184	1	-0.13970097881679888	-0.1227418797062302	
2560	1533	2026090701	0.19347511885804566	direct_only_ablation	0.17119051877338667	0.029504893278801875	-0.755284890342905	1	-0.13970097881679888	-0.1227418797062302	
2560	1533	2026090701	0.19347511885804566	oracle_fixed_reference	0.17287714690880757	0.02947955985120858	-0.6987204711739832	1	-0.13970097881679888	-0.1227418797062302	
2560	1534	2026090701	0.19347511885804566	complete_kde	0.1428216172687849	0.026234353520543242	-1.930808073833255	1	-0.11963998372803433	-0.13202837109015136	
2560	1534	2026090701	0.19347511885804566	direct_only_ablation	0.14282161726878484	0.026261004572819508	-1.9288485879815838	1	-0.11963998372803433	-0.13202837109015136	
2560	1534	2026090701	0.19347511885804566	oracle_fixed_reference	0.1456839227812413	0.026264126632560152	-1.819637741829827	1	-0.11963998372803433	-0.13202837109015136	
2560	1535	2026090701	0.19347511885804566	complete_kde	0.17964185877308156	0.028319415769404613	-0.48847265062258505	1	-0.16083519063270602	-0.17866842648699438	
2560	1535	2026090701	0.19347511885804566	direct_only_ablation	0.17964185877308167	0.02830169196578668	-0.4887785543594613	1	-0.16083519063270602	-0.17866842648699438	
2560	1535	2026090701	0.19347511885804566	oracle_fixed_reference	0.18414941998154616	0.02811503054437226	-0.33169798132644085	1	-0.16083519063270602	-0.17866842648699438	
2560	1536	2026090701	0.19347511885804566	complete_kde	0.18908901768489458	0.036350082350342254	-0.12066275753869875	1	-0.16429062720816126	-0.20440982736605928	
2560	1536	2026090701	0.19347511885804566	direct_only_ablation	0.18908901768489436	0.03636412472446482	-0.12061616239591351	1	-0.16429062720816126	-0.20440982736605928	
2560	1536	2026090701	0.19347511885804566	oracle_fixed_reference	0.1820876805959974	0.03680205341086493	-0.30942399150712613	1	-0.16429062720816126	-0.20440982736605928	
2560	1537	2026090701	0.19347511885804566	complete_kde	0.2289049669848512	0.031010902604955017	1.1424965141499763	1	-0.10547591761333795	-0.12775976768455138	
2560	1537	2026090701	0.19347511885804566	direct_only_ablation	0.2289049669848512	0.03110886802872182	1.1388986604750222	1	-0.10547591761333795	-0.12775976768455138	
2560	1537	2026090701	0.19347511885804566	oracle_fixed_reference	0.22930635764394872	0.031089108852692317	1.1525334790289452	1	-0.10547591761333795	-0.12775976768455138	
2560	1538	2026090701	0.19347511885804566	complete_kde	0.23246891067954525	0.030124647896057052	1.2944148577618197	1	-0.18916555461449036	-0.16046146843373377	
2560	1538	2026090701	0.19347511885804566	direct_only_ablation	0.23246891067954512	0.030108419241183328	1.2951125566951853	1	-0.18916555461449036	-0.16046146843373377	
2560	1538	2026090701	0.19347511885804566	oracle_fixed_reference	0.22871239438984792	0.030383877089281846	1.1597359819571045	1	-0.18916555461449036	-0.16046146843373377	
2560	1539	2026090701	0.19347511885804566	complete_kde	0.18821269652798062	0.0349020666528231	-0.15077681165448664	1	-0.17022335604647615	-0.1995964057120342	
2560	1539	2026090701	0.19347511885804566	direct_only_ablation	0.18821269652798053	0.03487783135699977	-0.15088158080129585	1	-0.17022335604647615	-0.1995964057120342	
2560	1539	2026090701	0.19347511885804566	oracle_fixed_reference	0.17975807296702734	0.035562781849887426	-0.38571352345040877	1	-0.17022335604647615	-0.1995964057120342	
2560	1540	2026090701	0.19347511885804566	complete_kde	0.20742750355252562	0.02576680807567659	0.5414867318257693	1	-0.22452314645455657	-0.22027722395695232	
2560	1540	2026090701	0.19347511885804566	direct_only_ablation	0.2074275035525257	0.02560100390497497	0.5449936551811827	1	-0.22452314645455657	-0.22027722395695232	
2560	1540	2026090701	0.19347511885804566	oracle_fixed_reference	0.20710999485102183	0.025637824294492715	0.531826563609966	1	-0.22452314645455657	-0.22027722395695232	
2560	1541	2026090701	0.19347511885804566	complete_kde	0.20053611600419968	0.029993744447042323	0.23541566004274944	1	-0.15762274420704162	-0.15131693658339457	
2560	1541	2026090701	0.19347511885804566	direct_only_ablation	0.20053611600419988	0.02993902459288227	0.2358459315950093	1	-0.15762274420704162	-0.15131693658339457	
2560	1541	2026090701	0.19347511885804566	oracle_fixed_reference	0.1972771518382099	0.030062286071414077	0.1264718515129677	1	-0.15762274420704162	-0.15131693658339457	
2560	1542	2026090701	0.19347511885804566	complete_kde	0.12855443420155813	0.028265280349830214	-2.29683498104336	0	-0.16455964522613642	-0.19672883480630843	
2560	1542	2026090701	0.19347511885804566	direct_only_ablation	0.1285544342015581	0.02814606362395798	-2.306563558011251	0	-0.16455964522613642	-0.19672883480630843	
2560	1542	2026090701	0.19347511885804566	oracle_fixed_reference	0.13245325601177058	0.028012528439305812	-2.1783775419805442	0	-0.16455964522613642	-0.19672883480630843	
2560	1543	2026090701	0.19347511885804566	complete_kde	0.20172474998130163	0.03601186453022415	0.22908092182597745	1	-0.12158169040796334	-0.15069787094890974	
2560	1543	2026090701	0.19347511885804566	direct_only_ablation	0.20172474998130183	0.03606142821782872	0.22876606753965326	1	-0.12158169040796334	-0.15069787094890974	
2560	1543	2026090701	0.19347511885804566	oracle_fixed_reference	0.19822244055276542	0.036239657568091124	0.13099797330589985	1	-0.12158169040796334	-0.15069787094890974	
2560	1544	2026090701	0.19347511885804566	complete_kde	0.2352113126933223	0.03912183216888176	1.06682615617564	1	-0.08669727722624265	-0.19408585196866812	
2560	1544	2026090701	0.19347511885804566	direct_only_ablation	0.2352113126933223	0.039203702166085604	1.0645982784600847	1	-0.08669727722624265	-0.19408585196866812	
2560	1544	2026090701	0.19347511885804566	oracle_fixed_reference	0.23827789855451667	0.03900779453114608	1.1485596721111182	1	-0.08669727722624265	-0.19408585196866812	
2560	1545	2026090701	0.19347511885804566	complete_kde	0.2061213528229894	0.04361451234752346	0.2899547257155525	1	-0.17007307695856302	-0.10369125655200112	
2560	1545	2026090701	0.19347511885804566	direct_only_ablation	0.20612135282298918	0.043692511137966863	0.289437105709278	1	-0.17007307695856302	-0.10369125655200112	
2560	1545	2026090701	0.19347511885804566	oracle_fixed_reference	0.20022067917454373	0.044321992056741345	0.15219442997648538	1	-0.17007307695856302	-0.10369125655200112	
2560	1546	2026090701	0.19347511885804566	complete_kde	0.2372703476997927	0.043222885693897345	1.013241669052432	1	-0.15791559378618733	-0.09925722695448475	
2560	1546	2026090701	0.19347511885804566	direct_only_ablation	0.23727034769979266	0.04328089834767142	1.0118835447902215	1	-0.15791559378618733	-0.09925722695448475	
2560	1546	2026090701	0.19347511885804566	oracle_fixed_reference	0.23426829676953226	0.043645660387539226	0.9346445339416376	1	-0.15791559378618733	-0.09925722695448475	
2560	1547	2026090701	0.19347511885804566	complete_kde	0.1871885698792008	0.029652301331250193	-0.21200880527338878	1	-0.175012819981579	-0.16174406844638856	
2560	1547	2026090701	0.19347511885804566	direct_only_ablation	0.18718856987920093	0.02965507067443201	-0.21198900679959815	1	-0.175012819981579	-0.16174406844638856	
2560	1547	2026090701	0.19347511885804566	oracle_fixed_reference	0.19195266490497725	0.029478991335305595	-0.05164538826147141	1	-0.175012819981579	-0.16174406844638856	
2560	1548	2026090701	0.19347511885804566	complete_kde	0.18703975847441107	0.037611640940756974	-0.17110022914903109	1	-0.1694360586817784	-0.11932268501606047	
2560	1548	2026090701	0.19347511885804566	direct_only_ablation	0.18703975847441093	0.0376326653385843	-0.17100463987164474	1	-0.1694360586817784	-0.11932268501606047	
2560	1548	2026090701	0.19347511885804566	oracle_fixed_reference	0.18775481734002417	0.037580852676275554	-0.1522131913103896	1	-0.1694360586817784	-0.11932268501606047	
2560	1549	2026090701	0.19347511885804566	complete_kde	0.19049727820332946	0.031030354082422575	-0.09596541008866644	1	-0.14648593369084295	-0.18573903526369473	
2560	1549	2026090701	0.19347511885804566	direct_only_ablation	0.19049727820332943	0.031046590069513186	-0.09591522444329191	1	-0.14648593369084295	-0.18573903526369473	
2560	1549	2026090701	0.19347511885804566	oracle_fixed_reference	0.19050873936214588	0.03105789357623902	-0.09551129050713299	1	-0.14648593369084295	-0.18573903526369473	
2560	1550	2026090701	0.19347511885804566	complete_kde	0.1944914329199904	0.028019724061726783	0.0362713801073069	1	-0.16773566308729715	-0.14515917075323653	
2560	1550	2026090701	0.19347511885804566	direct_only_ablation	0.19449143291999033	0.028038621730565982	0.03624693366567084	1	-0.16773566308729715	-0.14515917075323653	
2560	1550	2026090701	0.19347511885804566	oracle_fixed_reference	0.19688996227605932	0.027962934855623754	0.12212035094473916	1	-0.16773566308729715	-0.14515917075323653	
2560	1551	2026090701	0.19347511885804566	complete_kde	0.23327256247418887	0.027982877415030756	1.4222069812865763	1	-0.18057400237467225	-0.14995143230253175	
2560	1551	2026090701	0.19347511885804566	direct_only_ablation	0.2332725624741889	0.02801664493088807	1.4204928432478707	1	-0.18057400237467225	-0.14995143230253175	
2560	1551	2026090701	0.19347511885804566	oracle_fixed_reference	0.22996325375865706	0.028119785042215628	1.2975965088578219	1	-0.18057400237467225	-0.14995143230253175	
2560	1552	2026090701	0.19347511885804566	complete_kde	0.23021113513231384	0.04079313628021309	0.9005440528505566	1	-0.13039545275662706	-0.1303281873894658	
2560	1552	2026090701	0.19347511885804566	direct_only_ablation	0.2302111351323138	0.04085014958732159	0.8992871909989205	1	-0.13039545275662706	-0.1303281873894658	
2560	1552	2026090701	0.19347511885804566	oracle_fixed_reference	0.22936552109308975	0.040918842412282795	0.8771118662992944	1	-0.13039545275662706	-0.1303281873894658	
2560	1553	2026090701	0.19347511885804566	complete_kde	0.2428241673486763	0.042981021355433836	1.148159046350622	1	-0.10692224856458656	-0.17509374658986432	
2560	1553	2026090701	0.19347511885804566	direct_only_ablation	0.24282416734867626	0.043053617898221944	1.1462230330396612	1	-0.10692224856458656	-0.17509374658986432	
2560	1553	2026090701	0.19347511885804566	oracle_fixed_reference	0.23993527471197637	0.04334751849148063	1.071806587107445	1	-0.10692224856458656	-0.17509374658986432	
2560	1554	2026090701	0.19347511885804566	complete_kde	0.2181315071727025	0.03391190098118202	0.7270718420751127	1	-0.15557666493394964	-0.14007270555278745	
2560	1554	2026090701	0.19347511885804566	direct_only_ablation	0.21813150717270255	0.033925747731876336	0.7267750886295119	1	-0.15557666493394964	-0.14007270555278745	
2560	1554	2026090701	0.19347511885804566	oracle_fixed_reference	0.22031523369951106	0.03382209376226894	0.7935675132982908	1	-0.15557666493394964	-0.14007270555278745	
2560	1555	2026090701	0.19347511885804566	complete_kde	0.16304004236198644	0.02806800589323708	-1.084333408359177	1	-0.21120489460545117	-0.17003354809761811	
2560	1555	2026090701	0.19347511885804566	direct_only_ablation	0.16304004236198646	0.02797152450519802	-1.0880735689040963	1	-0.21120489460545117	-0.17003354809761811	
2560	1555	2026090701	0.19347511885804566	oracle_fixed_reference	0.16631744982955135	0.02782778322772302	-0.9759192389223043	1	-0.21120489460545117	-0.17003354809761811	
2560	1556	2026090701	0.19347511885804566	complete_kde	0.21569785863751453	0.027772158457147998	0.800180505010376	1	-0.19484536271837086	-0.09559180751727063	
2560	1556	2026090701	0.19347511885804566	direct_only_ablation	0.2156978586375146	0.027792232500960266	0.7996025428580124	1	-0.19484536271837086	-0.09559180751727063	
2560	1556	2026090701	0.19347511885804566	oracle_fixed_reference	0.215291404256672	0.02776897923011075	0.7856351224812139	1	-0.19484536271837086	-0.09559180751727063	
2560	1557	2026090701	0.19347511885804566	complete_kde	0.15685149858060102	0.02579528032699171	-1.4197798904756371	1	-0.18922294218557284	-0.2094447473565279	
2560	1557	2026090701	0.19347511885804566	direct_only_ablation	0.1568514985806009	0.02565132812226867	-1.4277475264780042	1	-0.18922294218557284	-0.2094447473565279	
2560	1557	2026090701	0.19347511885804566	oracle_fixed_reference	0.15878957998960863	0.02561491448565057	-1.3541149586061594	1	-0.18922294218557284	-0.2094447473565279	
2560	1558	2026090701	0.19347511885804566	complete_kde	0.15534419334825553	0.027299471132031957	-1.3967642569107885	1	-0.2204941735395451	-0.14004489101177994	
2560	1558	2026090701	0.19347511885804566	direct_only_ablation	0.1553441933482555	0.02721710691004559	-1.4009911353111666	1	-0.2204941735395451	-0.14004489101177994	
2560	1558	2026090701	0.19347511885804566	oracle_fixed_reference	0.14883280993826647	0.027431438882624146	-1.6274140452784231	1	-0.2204941735395451	-0.14004489101177994	
2560	1559	2026090701	0.19347511885804566	complete_kde	0.25811246208658295	0.03367164256156122	1.919637365785232	1	-0.12761292898322016	-0.11113100966500736	
2560	1559	2026090701	0.19347511885804566	direct_only_ablation	0.25811246208658284	0.0337540612943408	1.9149501052596083	1	-0.12761292898322016	-0.11113100966500736	
2560	1559	2026090701	0.19347511885804566	oracle_fixed_reference	0.2577091559018458	0.0337908919473691	1.9009275382208806	1	-0.12761292898322016	-0.11113100966500736	
2560	1560	2026090701	0.19347511885804566	complete_kde	0.1906852821444356	0.025711493751149256	-0.10850543109675802	1	-0.19128884805159851	-0.1671750644091507	
2560	1560	2026090701	0.19347511885804566	direct_only_ablation	0.19068528214443572	0.025653655652010224	-0.10875006476479802	1	-0.19128884805159851	-0.1671750644091507	
2560	1560	2026090701	0.19347511885804566	oracle_fixed_reference	0.18192195510925904	0.02585022553496681	-0.4469270000433462	1	-0.19128884805159851	-0.1671750644091507	
2560	1561	2026090701	0.19347511885804566	complete_kde	0.25258946307123087	0.032409307338119905	1.8239928300983703	1	-0.11917396597170718	-0.19322357218812214	
2560	1561	2026090701	0.19347511885804566	direct_only_ablation	0.2525894630712309	0.03242075599650636	1.8233487281899097	1	-0.11917396597170718	-0.19322357218812214	
2560	1561	2026090701	0.19347511885804566	oracle_fixed_reference	0.25196701978836367	0.032450196730951196	1.8025129836740887	1	-0.11917396597170718	-0.19322357218812214	
2560	1562	2026090701	0.19347511885804566	complete_kde	0.14665408567062413	0.03011104799872369	-1.5549453207143813	1	-0.14538302943955822	-0.10974213176649929	
2560	1562	2026090701	0.19347511885804566	direct_only_ablation	0.14665408567062418	0.030118147954741614	-1.5545787628701209	1	-0.14538302943955822	-0.10974213176649929	
2560	1562	2026090701	0.19347511885804566	oracle_fixed_reference	0.14408242934635368	0.030069993611902334	-1.6425906220392852	1	-0.14538302943955822	-0.10974213176649929	
2560	1563	2026090701	0.19347511885804566	complete_kde	0.16418028432606802	0.02793309292084915	-1.0487501192577247	1	-0.18935229468827608	-0.16564687472832615	
2560	1563	2026090701	0.19347511885804566	direct_only_ablation	0.16418028432606793	0.02785146282846007	-1.051823910018929	1	-0.18935229468827608	-0.16564687472832615	
2560	1563	2026090701	0.19347511885804566	oracle_fixed_reference	0.16664625123209337	0.027813342511997206	-0.9646042223936134	1	-0.18935229468827608	-0.16564687472832615	
2560	1564	2026090701	0.19347511885804566	complete_kde	0.19143844427777792	0.03201918904360713	-0.06360793764932583	1	-0.1621786928280906	-0.13826165648412897	
2560	1564	2026090701	0.19347511885804566	direct_only_ablation	0.191438444277778	0.03205080430849748	-0.06354519408199942	1	-0.1621786928280906	-0.13826165648412897	
2560	1564	2026090701	0.19347511885804566	oracle_fixed_reference	0.18996255705512746	0.032128177527793685	-0.10932963128330352	1	-0.1621786928280906	-0.13826165648412897	
2560	1565	2026090701	0.19347511885804566	complete_kde	0.13827221162755143	0.030983263566508584	-1.7817008563993213	1	-0.16578944300316026	-0.20109842356768756	
2560	1565	2026090701	0.19347511885804566	direct_only_ablation	0.13827221162755157	0.030915508270300505	-1.785605682036471	1	-0.16578944300316026	-0.20109842356768756	
2560	1565	2026090701	0.19347511885804566	oracle_fixed_reference	0.13402627559264949	0.031060623567930296	-1.9139616799830241	1	-0.16578944300316026	-0.20109842356768756	
2560	1566	2026090701	0.19347511885804566	complete_kde	0.14307054432668181	0.029599622611295784	-1.7028789587380921	1	-0.15821196912226293	-0.1704422304433303	
2560	1566	2026090701	0.19347511885804566	direct_only_ablation	0.14307054432668145	0.029575255188559357	-1.7042819820152317	1	-0.15821196912226293	-0.1704422304433303	
2560	1566	2026090701	0.19347511885804566	oracle_fixed_reference	0.13921707858210752	0.02970050841408134	-1.8268387705516114	1	-0.15821196912226293	-0.1704422304433303	
2560	1567	2026090701	0.19347511885804566	complete_kde	0.16272073446209012	0.034408688543549754	-0.8937970523645765	1	-0.19570138995549657	-0.1447021075828545	
2560	1567	2026090701	0.19347511885804566	direct_only_ablation	0.16272073446209007	0.03441335523231467	-0.8936758473081625	1	-0.19570138995549657	-0.1447021075828545	
2560	1567	2026090701	0.19347511885804566	oracle_fixed_reference	0.16045137771323645	0.03448879347537952	-0.9575209167112164	1	-0.19570138995549657	-0.1447021075828545	
2560	1568	2026090701	0.19347511885804566	complete_kde	0.1629669946572158	0.02563426204239135	-1.1901307769413687	1	-0.1407527641896511	-0.22943858914600074	
2560	1568	2026090701	0.19347511885804566	direct_only_ablation	0.16296699465721584	0.025540383821560517	-1.1945053141713426	1	-0.1407527641896511	-0.22943858914600074	
2560	1568	2026090701	0.19347511885804566	oracle_fixed_reference	0.16559501530656223	0.025483914781002464	-1.0940274989566068	1	-0.1407527641896511	-0.22943858914600074	
2560	1569	2026090701	0.19347511885804566	complete_kde	0.19681819483014482	0.027949438808507084	0.11961155982429265	1	-0.20194711775378116	-0.1776614872362548	
2560	1569	2026090701	0.19347511885804566	direct_only_ablation	0.196818194830145	0.02785308703048765	0.12002533034991979	1	-0.20194711775378116	-0.1776614872362548	
2560	1569	2026090701	0.19347511885804566	oracle_fixed_reference	0.1991191770565456	0.02777732097896175	0.20318943654698365	1	-0.20194711775378116	-0.1776614872362548	
2560	1570	2026090701	0.19347511885804566	complete_kde	0.20896354688821323	0.02888828821191402	0.5361490413191001	1	-0.1361418180403159	-0.1612335683714006	
2560	1570	2026090701	0.19347511885804566	direct_only_ablation	0.20896354688821298	0.02895510699408129	0.5349117871791425	1	-0.1361418180403159	-0.1612335683714006	
2560	1570	2026090701	0.19347511885804566	oracle_fixed_reference	0.20896622695257594	0.02895784685457109	0.5349537267852825	1	-0.1361418180403159	-0.1612335683714006	
2560	1571	2026090701	0.19347511885804566	complete_kde	0.29293129459504363	0.03676758754071991	2.704995959467038	0	-0.14033719369575634	-0.1462927893517206	
2560	1571	2026090701	0.19347511885804566	direct_only_ablation	0.2929312945950438	0.036884748425025114	2.696403797877616	0	-0.14033719369575634	-0.1462927893517206	
2560	1571	2026090701	0.19347511885804566	oracle_fixed_reference	0.2924372243576967	0.0369228429159269	2.6802406771598593	0	-0.14033719369575634	-0.1462927893517206	
2560	1572	2026090701	0.19347511885804566	complete_kde	0.20682077738250154	0.03569527136322392	0.37387749174546486	1	-0.15041421341100322	-0.15210651887999665	
2560	1572	2026090701	0.19347511885804566	direct_only_ablation	0.20682077738250135	0.03576740640838342	0.3731234625199895	1	-0.15041421341100322	-0.15210651887999665	
2560	1572	2026090701	0.19347511885804566	oracle_fixed_reference	0.20779806922341706	0.03570558970577238	0.4011402831712892	1	-0.15041421341100322	-0.15210651887999665	
2560	1573	2026090701	0.19347511885804566	complete_kde	0.21604422031530696	0.042955516631444236	0.525406355856521	1	-0.11968540665959618	-0.13564244655537377	
2560	1573	2026090701	0.19347511885804566	direct_only_ablation	0.216044220315307	0.043012665519609555	0.5247082733566477	1	-0.11968540665959618	-0.13564244655537377	
2560	1573	2026090701	0.19347511885804566	oracle_fixed_reference	0.21750467782481972	0.0428528847735527	0.560745422245278	1	-0.11968540665959618	-0.13564244655537377	
2560	1574	2026090701	0.19347511885804566	complete_kde	0.1984817463220828	0.03280755619839905	0.15260592510335905	1	-0.13535568985807145	-0.19646350321055034	
2560	1574	2026090701	0.19347511885804566	direct_only_ablation	0.1984817463220827	0.032865964952048146	0.152334716821544	1	-0.13535568985807145	-0.19646350321055034	
2560	1574	2026090701	0.19347511885804566	oracle_fixed_reference	0.19505197981200348	0.03306866762375639	0.0476844417168173	1	-0.13535568985807145	-0.19646350321055034	
2560	1575	2026090701	0.19347511885804566	complete_kde	0.2468644092796937	0.03755861022276188	1.4214927044689258	1	-0.1256889483857021	-0.1657593501298853	
2560	1575	2026090701	0.19347511885804566	direct_only_ablation	0.24686440927969358	0.03760648145034492	1.4196832131754311	1	-0.1256889483857021	-0.1657593501298853	
2560	1575	2026090701	0.19347511885804566	oracle_fixed_reference	0.24586211620501716	0.0376796770495289	1.3903250093707076	1	-0.1256889483857021	-0.1657593501298853	
2560	1576	2026090701	0.19347511885804566	complete_kde	0.22934585366432864	0.03461982935679779	1.0361326289795694	1	-0.13696773962176761	-0.16555197317613102	
2560	1576	2026090701	0.19347511885804566	direct_only_ablation	0.22934585366432855	0.03467349653122067	1.0345289167472396	1	-0.13696773962176761	-0.16555197317613102	
2560	1576	2026090701	0.19347511885804566	oracle_fixed_reference	0.22451338394524267	0.035030636778021214	0.8860319977589136	1	-0.13696773962176761	-0.16555197317613102	
2560	1577	2026090701	0.19347511885804566	complete_kde	0.24350708494100612	0.038796009574812954	1.2896162938221893	1	-0.15269561844098295	-0.09846309281177869	
2560	1577	2026090701	0.19347511885804566	direct_only_ablation	0.24350708494100634	0.03886130205490498	1.2874495561747594	1	-0.15269561844098295	-0.09846309281177869	
2560	1577	2026090701	0.19347511885804566	oracle_fixed_reference	0.2411562172075354	0.03903956840468469	1.2213531116744643	1	-0.15269561844098295	-0.09846309281177869	
2560	1578	2026090701	0.19347511885804566	complete_kde	0.23894393013015572	0.04729035505061705	0.9614817064376592	1	-0.16791783312242514	-0.1069039450799393	
2560	1578	2026090701	0.19347511885804566	direct_only_ablation	0.23894393013015577	0.047354825093937555	0.9601727211939614	1	-0.16791783312242514	-0.1069039450799393	
2560	1578	2026090701	0.19347511885804566	oracle_fixed_reference	0.23873894198332582	0.04736856078296344	0.955566780520799	1	-0.16791783312242514	-0.1069039450799393	
2560	1579	2026090701	0.19347511885804566	complete_kde	0.18058568947072887	0.02697031222362976	-0.4779117601769496	1	-0.15998775004448035	-0.17703957898314338	
2560	1579	2026090701	0.19347511885804566	direct_only_ablation	0.1805856894707287	0.026966397306611316	-0.47798114226244376	1	-0.15998775004448035	-0.17703957898314338	
2560	1579	2026090701	0.19347511885804566	oracle_fixed_reference	0.176362086112185	0.027053629209959094	-0.6325595953522173	1	-0.15998775004448035	-0.17703957898314338	
2560	1580	2026090701	0.19347511885804566	complete_kde	0.17345760533727336	0.03244423269759259	-0.6169821831618668	1	-0.1728469921663785	-0.13778183547028566	
2560	1580	2026090701	0.19347511885804566	direct_only_ablation	0.17345760533727342	0.03246070695251769	-0.6166690562239793	1	-0.1728469921663785	-0.13778183547028566	
2560	1580	2026090701	0.19347511885804566	oracle_fixed_reference	0.17236107416990756	0.03252256063965863	-0.6492122475249145	1	-0.1728469921663785	-0.13778183547028566	
2560	1581	2026090701	0.19347511885804566	complete_kde	0.2071073333695928	0.03903527922050972	0.3492280517461899	1	-0.1375101077234267	-0.10256322461750267	
2560	1581	2026090701	0.19347511885804566	direct_only_ablation	0.20710733336959275	0.03909756325784062	0.34867171699794575	1	-0.1375101077234267	-0.10256322461750267	
2560	1581	2026090701	0.19347511885804566	oracle_fixed_reference	0.21052374203544558	0.03871572206636052	0.4403540026498225	1	-0.1375101077234267	-0.10256322461750267	
2560	1582	2026090701	0.19347511885804566	complete_kde	0.11923933637409499	0.024970740142533716	-2.9729107771820398	0	-0.15612473816514116	-0.12190407392692934	
2560	1582	2026090701	0.19347511885804566	direct_only_ablation	0.11923933637409483	0.02494901539285969	-2.975499486252144	0	-0.15612473816514116	-0.12190407392692934	
2560	1582	2026090701	0.19347511885804566	oracle_fixed_reference	0.11500186232798097	0.024960988189866955	-3.1438361307314477	0	-0.15612473816514116	-0.12190407392692934	
2560	1583	2026090701	0.19347511885804566	complete_kde	0.20531484828679722	0.036340468393227826	0.32580013280615644	1	-0.09500946924224178	-0.19495698825433744	
2560	1583	2026090701	0.19347511885804566	direct_only_ablation	0.20531484828679727	0.03636618463606015	0.3255697441796387	1	-0.09500946924224178	-0.19495698825433744	
2560	1583	2026090701	0.19347511885804566	oracle_fixed_reference	0.2115850990455205	0.03595478829086443	0.5036875767691924	1	-0.09500946924224178	-0.19495698825433744	
2560	1584	2026090701	0.19347511885804566	complete_kde	0.23324607373782896	0.03178300131952967	1.2513278554138711	1	-0.15352044855339886	-0.14235719783434497	
