kind	scale_design	df_label	n	k_extremes	magnitude	repetition	matched_c_delta	matched_correlation	matched_p_value	independent_null_c_delta	independent_null_correlation	independent_null_p_value
l2	common_scale_parameter	t2	80	2	8.0	27	1.04073782	0.17571064	0.11	1.01049246	0.04470728	0.18
l2	common_scale_parameter	t2	80	2	8.0	28	1.01527236	0.06469738	0.24666667	1.03557971	0.16131622	0.08666667
l2	common_scale_parameter	t2	80	2	8.0	29	1.02809657	0.12959877	0.11666667	0.99313686	-0.03643671	0.56
l2	common_scale_parameter	t2	80	2	8.0	30	1.01728983	0.05270379	0.15333333	0.98954955	-0.03554941	0.47333333
l2	common_scale_parameter	t2	80	2	8.0	31	1.06151283	0.23320989	0.08333333	1.01836389	0.07108541	0.18666667
l2	common_scale_parameter	t2	80	2	8.0	32	1.08313674	0.39276098	0.00666667	1.00630555	0.02690325	0.29666667
l2	common_scale_parameter	t2	80	2	8.0	33	1.05603117	0.2158553	0.03	0.97469891	-0.07672929	0.94666667
l2	common_scale_parameter	t2	80	2	8.0	34	1.06177406	0.32283748	0.02333333	1.01284664	0.03323742	0.12
l2	common_scale_parameter	t2	80	2	8.0	35	0.99641288	-0.01008345	0.27333333	0.99146398	-0.02352605	0.27333333
l2	common_scale_parameter	t2	80	2	8.0	36	1.10873419	0.51743758	0.00333333	1.01955302	0.07397389	0.14
l2	common_scale_parameter	t2	80	2	8.0	37	1.07566455	0.34572344	0.01666667	1.08565367	0.30476292	0.03333333
l2	common_scale_parameter	t2	80	2	8.0	38	1.07098847	0.34981814	0.01	1.00956205	0.04416032	0.27
l2	common_scale_parameter	t2	80	2	8.0	39	1.0413105	0.14667355	0.06333333	0.97369124	-0.14457122	0.93666667
l2	common_scale_parameter	t2	80	2	8.0	40	1.06729746	0.34437326	0.01	1.00071031	0.00282959	0.36
l2	common_scale_parameter	t2	80	2	8.0	41	1.01748356	0.06011959	0.15	0.98048332	-0.05782029	0.76
l2	common_scale_parameter	t2	80	2	8.0	42	1.07573193	0.31737767	0.04333333	0.97974491	-0.08759148	0.85333333
l2	common_scale_parameter	t2	80	2	8.0	43	1.05016272	0.20780222	0.06666667	0.98138159	-0.08369273	0.76333333
l2	common_scale_parameter	t2	80	2	8.0	44	1.08290289	0.42015274	0.01	1.12860662	0.48583555	0.01666667
l2	common_scale_parameter	t2	80	2	8.0	45	1.05817047	0.25849876	0.04	0.9840413	-0.06720152	0.71333333
l2	common_scale_parameter	t2	80	2	8.0	46	1.02005461	0.06868588	0.18	0.97717087	-0.07348619	0.91666667
l2	common_scale_parameter	t2	80	2	8.0	47	1.03269305	0.08443064	0.09333333	0.97203824	-0.13701031	0.96666667
l2	common_scale_parameter	t2	80	2	8.0	48	1.0675142	0.32518051	0.03	0.98075002	-0.05831866	0.79666667
l2	common_scale_parameter	t2	80	2	8.0	49	1.10369311	0.56500176	0.00333333	0.98028832	-0.07820729	0.75666667
l2	common_scale_parameter	t2	80	2	8.0	50	1.04467466	0.16952016	0.05666667	0.99855583	-0.00587111	0.33
l2	common_scale_parameter	t2	80	2	8.0	51	1.0842863	0.45488363	0.00333333	0.97857544	-0.09939851	0.85
l2	common_scale_parameter	t2	80	2	8.0	52	0.99316016	-0.02334376	0.37333333	1.00821507	0.04535014	0.33666667
l2	common_scale_parameter	t2	80	2	8.0	53	0.99570827	-0.01314536	0.33	1.01559914	0.06755215	0.19333333
l2	common_scale_parameter	t2	80	2	8.0	54	1.08813112	0.32248554	0.02333333	0.97581148	-0.09556551	0.91333333
l2	common_scale_parameter	t2	80	2	8.0	55	1.0502135	0.21448693	0.06666667	0.98068053	-0.07421943	0.78
l2	common_scale_parameter	t2	80	2	8.0	56	1.01070622	0.03477105	0.18	1.03600111	0.12982712	0.09333333
l2	common_scale_parameter	t2	80	2	8.0	57	1.08494224	0.38083865	0.01	0.97777782	-0.06919523	0.92
l2	common_scale_parameter	t2	80	2	8.0	58	1.03974475	0.16643604	0.05666667	1.01734086	0.06928588	0.19666667
l2	common_scale_parameter	t2	80	2	8.0	59	1.11408665	0.51673817	0.00333333	0.99105334	-0.04145766	0.59
l2	common_scale_parameter	t2	80	2	8.0	60	1.08057827	0.30592722	0.05333333	0.98551211	-0.02959839	0.76666667
l2	common_scale_parameter	t2	80	2	8.0	61	1.06051069	0.24322621	0.04666667	0.98688285	-0.06753195	0.66333333
l2	common_scale_parameter	t2	80	2	8.0	62	1.03121738	0.13678151	0.11	0.98588107	-0.0500317	0.64
l2	common_scale_parameter	t2	80	2	8.0	63	1.09516974	0.48754366	0.00333333	0.99196665	-0.03363905	0.49333333
l2	common_scale_parameter	t2	80	2	8.0	64	1.02374367	0.08847039	0.12	1.00600969	0.03190512	0.32333333
l2	common_scale_parameter	t2	80	2	8.0	65	0.99508475	-0.01489637	0.25	0.99779546	-0.00900586	0.38333333
l2	common_scale_parameter	t2	80	2	8.0	66	1.07252775	0.32495687	0.01333333	0.97934376	-0.10273458	0.85666667
l2	common_scale_parameter	t2	80	2	8.0	67	1.0191996	0.06446118	0.15333333	1.03590334	0.17167239	0.07
l2	common_scale_parameter	t2	80	2	8.0	68	1.11497373	0.54426079	0.00333333	0.99886981	-0.00454565	0.39333333
l2	common_scale_parameter	t2	80	2	8.0	69	1.05448163	0.20346098	0.06333333	0.98769792	-0.05418344	0.59
l2	common_scale_parameter	t2	80	2	8.0	70	0.99945711	-0.00136118	0.23	0.97423766	-0.1149398	0.91666667
l2	common_scale_parameter	t2	80	2	8.0	71	1.04327723	0.21027163	0.05	1.17744047	0.58122828	0.00333333
l2	common_scale_parameter	t2	80	2	8.0	72	1.02352327	0.05870196	0.11333333	1.01228001	0.04729942	0.23333333
l2	common_scale_parameter	t2	80	2	8.0	73	1.04766225	0.23201308	0.03666667	1.00780084	0.02740608	0.18333333
l2	common_scale_parameter	t2	80	2	8.0	74	1.05661582	0.21009681	0.06333333	1.02119042	0.11598371	0.14
l2	common_scale_parameter	t2	80	2	8.0	75	1.05546708	0.25485701	0.04	0.97628469	-0.08925784	0.83666667
l2	common_scale_parameter	t2	80	2	8.0	76	1.10888298	0.51558669	0.00333333	0.99099621	-0.03721081	0.50333333
l2	common_scale_parameter	t2	80	2	8.0	77	1.04776772	0.23021042	0.06666667	1.00783606	0.03971267	0.3
l2	common_scale_parameter	t2	80	2	8.0	78	1.04767713	0.20618219	0.04666667	0.99062543	-0.03919907	0.55
l2	common_scale_parameter	t2	80	2	8.0	79	1.08336343	0.3986504	0.01666667	1.01970662	0.06429972	0.16333333
l2	common_scale_parameter	t2	80	2	8.0	80	1.09087326	0.46920202	0.00333333	1.00680312	0.02439455	0.22333333
l2	common_scale_parameter	t2	80	2	8.0	81	1.09781793	0.51286643	0.00333333	0.97641001	-0.11865062	0.95666667
l2	common_scale_parameter	t2	80	2	8.0	82	1.04118444	0.23561348	0.04666667	1.00845008	0.0299359	0.22666667
l2	common_scale_parameter	t2	80	2	8.0	83	1.06246014	0.33427875	0.00666667	0.9841385	-0.08036593	0.68333333
l2	common_scale_parameter	t2	80	2	8.0	84	1.0331931	0.12947333	0.14333333	1.00550141	0.02395996	0.32
l2	common_scale_parameter	t2	80	2	8.0	85	1.02223414	0.08569351	0.17	0.97401853	-0.14410617	0.93333333
l2	common_scale_parameter	t2	80	2	8.0	86	1.03754587	0.1728696	0.08333333	0.98421377	-0.06788558	0.7
l2	common_scale_parameter	t2	80	2	8.0	87	1.11025392	0.57086931	0.00666667	1.05828449	0.30220117	0.01333333
l2	common_scale_parameter	t2	80	2	8.0	88	1.0437032	0.23476532	0.03333333	0.98448564	-0.04753943	0.52666667
l2	common_scale_parameter	t2	80	2	8.0	89	1.04160041	0.17997113	0.11	1.02051047	0.06823108	0.18666667
l2	common_scale_parameter	t2	80	2	8.0	90	1.13453025	0.6523621	0.00333333	0.98406512	-0.0522651	0.62
l2	common_scale_parameter	t2	80	2	8.0	91	1.09111597	0.47923237	0.00333333	0.99950636	-0.00196548	0.36333333
l2	common_scale_parameter	t2	80	2	8.0	92	1.04763053	0.23337015	0.07333333	0.99724436	-0.01530969	0.48333333
l2	common_scale_parameter	t2	80	2	8.0	93	1.14733276	0.64627271	0.00666667	0.97708689	-0.09422477	0.87
l2	common_scale_parameter	t2	80	2	8.0	94	1.04361632	0.17479299	0.06333333	0.9857894	-0.05805268	0.66666667
l2	common_scale_parameter	t2	80	2	8.0	95	1.0334676	0.13793724	0.1	1.03723486	0.22119207	0.06333333
l2	common_scale_parameter	t2	80	2	8.0	96	1.09468463	0.43125309	0.02333333	0.99557467	-0.01391562	0.36666667
l2	common_scale_parameter	t2	80	2	8.0	97	1.0767969	0.42239088	0.01	1.01889031	0.09082116	0.2
l2	common_scale_parameter	t2	80	2	8.0	98	0.99876887	-0.00383589	0.28666667	0.97897467	-0.09778216	0.78
l2	common_scale_parameter	t2	80	2	8.0	99	1.02373153	0.08169951	0.12333333	0.98989001	-0.03533739	0.53666667
l2	common_scale_parameter	t2	80	2	8.0	100	1.03528693	0.12289688	0.1	1.07107765	0.28121902	0.05
l2	common_scale_parameter	t2	80	2	8.0	101	1.04336156	0.22853918	0.03333333	0.98040736	-0.05950373	0.79
l2	common_scale_parameter	t2	80	2	8.0	102	1.06433372	0.26173881	0.03333333	0.97858512	-0.08386958	0.82
l2	common_scale_parameter	t2	80	2	8.0	103	1.01785832	0.06943732	0.2	0.99187784	-0.03712595	0.56333333
l2	common_scale_parameter	t2	80	2	8.0	104	1.07588296	0.34621297	0.02	0.99703458	-0.01539967	0.44666667
l2	common_scale_parameter	t2	80	2	8.0	105	1.0604525	0.34425299	0.01333333	0.99218386	-0.02575787	0.44666667
l2	common_scale_parameter	t2	80	2	8.0	106	1.09320227	0.4595619	0.01333333	0.99529368	-0.02257674	0.42
l2	common_scale_parameter	t2	80	2	8.0	107	1.0834747	0.38810135	0.01333333	0.99952091	-0.00189458	0.39
l2	common_scale_parameter	t2	80	2	8.0	108	1.07371178	0.29049761	0.05333333	1.02580631	0.09578147	0.11333333
l2	common_scale_parameter	t2	80	2	8.0	109	1.0674271	0.332775	0.01666667	0.98231923	-0.08201258	0.77666667
l2	common_scale_parameter	t2	80	2	8.0	110	1.07183862	0.30309981	0.02333333	0.9772262	-0.07622978	0.81666667
l2	common_scale_parameter	t2	80	2	8.0	111	1.04591011	0.19067607	0.08	1.01258341	0.05208059	0.23
l2	common_scale_parameter	t2	80	2	8.0	112	1.00381234	0.01299275	0.27333333	0.97640598	-0.09083792	0.86666667
l2	common_scale_parameter	t2	80	2	8.0	113	1.05779318	0.31395046	0.02333333	0.98855635	-0.05410869	0.6
l2	common_scale_parameter	t2	80	2	8.0	114	1.07299615	0.35354674	0.02	0.97860645	-0.05850921	0.93333333
l2	common_scale_parameter	t2	80	2	8.0	115	1.05794844	0.26295101	0.04666667	0.99909464	-0.00389921	0.40666667
l2	common_scale_parameter	t2	80	2	8.0	116	1.06134383	0.29329991	0.00666667	1.0116378	0.06308301	0.27666667
l2	common_scale_parameter	t2	80	2	8.0	117	1.01408072	0.04221195	0.17333333	0.99671272	-0.01408201	0.40333333
l2	common_scale_parameter	t2	80	2	8.0	118	1.00811729	0.02414188	0.23666667	0.9837286	-0.0708965	0.71333333
l2	common_scale_parameter	t2	80	2	8.0	119	1.04336237	0.19203733	0.07	0.98419941	-0.05212204	0.73333333
l2	common_scale_parameter	t2	80	2	8.0	120	1.09099799	0.48852122	0.00666667	0.98293054	-0.07810191	0.71
l2	common_scale_parameter	t2	80	2	8.0	121	1.07129915	0.37173222	0.01	1.0127235	0.05506227	0.21333333
l2	common_scale_parameter	t2	80	2	8.0	122	1.07264322	0.33981852	0.01333333	0.97450727	-0.08563927	0.93
l2	common_scale_parameter	t2	80	2	8.0	123	1.04817042	0.2032881	0.07	0.97797661	-0.09275939	0.81666667
l2	common_scale_parameter	t2	80	2	8.0	124	1.10281981	0.56803877	0.00333333	0.99791329	-0.01055614	0.47
l2	common_scale_parameter	t2	80	2	8.0	125	1.08981732	0.33775563	0.02	0.99557693	-0.02163225	0.44333333
l2	common_scale_parameter	t2	80	2	8.0	126	1.05014418	0.1855093	0.09666667	1.08396518	0.39111053	0.00666667
l2	common_scale_parameter	t2	80	2	8.0	127	1.0077892	0.02528618	0.17666667	0.99433512	-0.02527412	0.45333333
l2	common_scale_parameter	t2	80	2	8.0	128	1.03056449	0.12880543	0.12	0.97594456	-0.09636165	0.94666667
l2	common_scale_parameter	t2	80	2	8.0	129	1.07525917	0.28947127	0.02	0.97486796	-0.08602903	0.93333333
l2	common_scale_parameter	t2	80	2	8.0	130	1.15356232	0.72046386	0.00333333	1.0012723	0.00557515	0.35333333
l2	common_scale_parameter	t2	80	2	8.0	131	1.01991973	0.065763	0.17	0.98947354	-0.04402509	0.55333333
l2	common_scale_parameter	t2	80	2	8.0	132	1.0623731	0.20484308	0.05	1.05870621	0.25843078	0.05333333
l2	common_scale_parameter	t2	80	2	8.0	133	1.09485278	0.45321709	0.00333333	0.98453906	-0.06929103	0.67666667
l2	common_scale_parameter	t2	80	2	8.0	134	1.02420382	0.10554727	0.17333333	0.99430815	-0.02432561	0.45333333
l2	common_scale_parameter	t2	80	2	8.0	135	1.04298387	0.19708741	0.08	1.01000084	0.03340168	0.19333333
l2	common_scale_parameter	t2	80	2	8.0	136	1.08644122	0.47538891	0.00333333	1.01095104	0.04428071	0.23333333
l2	common_scale_parameter	t2	80	2	8.0	137	1.04325984	0.15024145	0.08666667	1.00729242	0.02530875	0.2
l2	common_scale_parameter	t2	80	2	8.0	138	1.06750427	0.33891563	0.00666667	0.97545644	-0.11020468	0.93
l2	common_scale_parameter	t2	80	2	8.0	139	1.09015726	0.37700262	0.01666667	0.99272004	-0.03837582	0.52333333
l2	common_scale_parameter	t2	80	2	8.0	140	1.08347832	0.32414423	0.03333333	0.99634412	-0.0145987	0.49333333
l2	common_scale_parameter	t2	80	2	8.0	141	1.02780441	0.09475763	0.13333333	0.99922067	-0.00266501	0.35666667
l2	common_scale_parameter	t2	80	2	8.0	142	1.08451264	0.41854666	0.00666667	0.99366417	-0.03113523	0.54333333
l2	common_scale_parameter	t2	80	2	8.0	143	1.06950324	0.34611563	0.01333333	1.0214524	0.05244827	0.07
l2	common_scale_parameter	t2	80	2	8.0	144	1.08624334	0.35418776	0.02666667	1.07911098	0.36144006	0.02
l2	common_scale_parameter	t2	80	2	8.0	145	1.03101668	0.11992792	0.12	1.02051846	0.08761209	0.15666667
l2	common_scale_parameter	t2	80	2	8.0	146	1.08353056	0.37047197	0.02	1.13261832	0.53827216	0.00666667
l2	common_scale_parameter	t2	80	2	8.0	147	1.01457495	0.04333672	0.17333333	1.00489033	0.02208348	0.31666667
l2	common_scale_parameter	t2	80	2	8.0	148	1.10055718	0.45323348	0.00333333	1.01415017	0.05992113	0.22333333
l2	common_scale_parameter	t2	80	2	8.0	149	1.03765099	0.12866411	0.09333333	1.00266112	0.01112047	0.30333333
l2	common_scale_parameter	t2	80	2	8.0	150	1.08886379	0.41915971	0.00666667	0.98377248	-0.0657499	0.67333333
l2	common_scale_parameter	t2	80	2	8.0	151	1.06703928	0.33638729	0.01333333	0.98904846	-0.04918559	0.57
l2	common_scale_parameter	t2	80	2	8.0	152	1.03678423	0.18515688	0.08666667	0.99525262	-0.0238754	0.47
l2	common_scale_parameter	t2	80	2	8.0	153	1.1129963	0.53271238	0.00333333	1.00986061	0.0513303	0.26333333
l2	common_scale_parameter	t2	80	2	8.0	154	1.12122314	0.6153329	0.00333333	1.02589118	0.1134273	0.08333333
l2	common_scale_parameter	t2	80	2	8.0	155	1.05421144	0.25418757	0.04333333	0.99157108	-0.05318105	0.63333333
l2	common_scale_parameter	t2	80	2	8.0	156	1.08032088	0.39402454	0.00333333	0.98295733	-0.0791128	0.75333333
l2	common_scale_parameter	t2	80	2	8.0	157	1.14133163	0.71975698	0.00333333	0.97008344	-0.13679428	0.97666667
l2	common_scale_parameter	t2	80	2	8.0	158	1.04469089	0.18378931	0.07333333	1.04418267	0.21343333	0.05333333
l2	common_scale_parameter	t2	80	2	8.0	159	1.03119269	0.14954986	0.09666667	0.99925054	-0.00188316	0.19333333
l2	common_scale_parameter	t2	80	2	8.0	160	1.07253239	0.35241992	0.01	0.98542131	-0.06392761	0.63333333
l2	common_scale_parameter	t2	80	2	8.0	161	1.0959085	0.45025509	0.01	0.9799939	-0.09299117	0.81333333
l2	common_scale_parameter	t2	80	2	8.0	162	1.04034138	0.14726118	0.13666667	1.00819041	0.03557754	0.28
l2	common_scale_parameter	t2	80	2	8.0	163	1.09406292	0.48702378	0.00333333	0.97366217	-0.12599627	0.98333333
l2	common_scale_parameter	t2	80	2	8.0	164	1.04194197	0.18756867	0.09666667	1.00251666	0.01143985	0.37333333
l2	common_scale_parameter	t2	80	2	8.0	165	1.11227986	0.56601462	0.00333333	0.98843751	-0.04786683	0.59
l2	common_scale_parameter	t2	80	2	8.0	166	1.0326045	0.14186885	0.12333333	0.98314997	-0.04780946	0.64
l2	common_scale_parameter	t2	80	2	8.0	167	1.11024237	0.56768482	0.00333333	0.97400361	-0.12595306	0.94333333
l2	common_scale_parameter	t2	80	2	8.0	168	1.12360111	0.65075778	0.00333333	0.99976004	-0.00084432	0.35
l2	common_scale_parameter	t2	80	2	8.0	169	1.07976589	0.3588183	0.01333333	0.98360493	-0.07373593	0.76
l2	common_scale_parameter	t2	80	2	8.0	170	1.09352596	0.44211836	0.00666667	0.97520068	-0.114646	0.93666667
l2	common_scale_parameter	t2	80	2	8.0	171	1.04953329	0.20990818	0.07	1.00089688	0.00392348	0.33333333
l2	common_scale_parameter	t2	80	2	8.0	172	1.0472632	0.26574381	0.03333333	0.98361393	-0.04655274	0.68666667
l2	common_scale_parameter	t2	80	2	8.0	173	1.06766801	0.39627969	0.01	0.98511118	-0.05254882	0.59666667
l2	common_scale_parameter	t2	80	2	8.0	174	1.03143402	0.14322083	0.11666667	0.99391627	-0.01880358	0.4
l2	common_scale_parameter	t2	80	2	8.0	175	1.07113643	0.30054293	0.05	0.97483268	-0.1080373	0.93
l2	common_scale_parameter	t2	80	2	8.0	176	1.10486233	0.60315282	0.00333333	0.97984072	-0.07850246	0.78
l2	common_scale_parameter	t2	80	2	8.0	177	1.05287109	0.21623365	0.06333333	1.01144817	0.04561219	0.21666667
l2	common_scale_parameter	t2	80	2	8.0	178	1.06256609	0.23425377	0.03333333	0.99682343	-0.01674548	0.45333333
l2	common_scale_parameter	t2	80	2	8.0	179	0.99825846	-0.00405586	0.21	0.99936588	-0.00266502	0.34
l2	common_scale_parameter	t2	80	2	8.0	180	1.04055944	0.15969145	0.08666667	0.98403633	-0.08372516	0.73333333
l2	common_scale_parameter	t2	80	2	8.0	181	1.0612086	0.26814857	0.03333333	0.99160403	-0.03823127	0.50333333
l2	common_scale_parameter	t2	80	2	8.0	182	0.99254487	-0.020511	0.35	1.00041686	0.00190751	0.43333333
l2	common_scale_parameter	t2	80	2	8.0	183	1.07124113	0.28638147	0.03	0.97371183	-0.1073284	0.92333333
l2	common_scale_parameter	t2	80	2	8.0	184	1.03803958	0.16881753	0.09666667	0.96985198	-0.15325291	0.99333333
l2	common_scale_parameter	t2	80	2	8.0	185	1.01655044	0.06445105	0.19333333	0.97636319	-0.07612559	0.92
l2	common_scale_parameter	t2	80	2	8.0	186	1.04909562	0.20880302	0.05	0.9879497	-0.04777291	0.53333333
l2	common_scale_parameter	t2	80	2	8.0	187	1.10835484	0.59701614	0.00333333	0.98301661	-0.07723638	0.74
l2	common_scale_parameter	t2	80	2	8.0	188	1.11094282	0.50609247	0.00333333	0.97337709	-0.14008231	0.96333333
l2	common_scale_parameter	t2	80	2	8.0	189	1.0447563	0.16655098	0.06333333	1.00940469	0.04961378	0.32
l2	common_scale_parameter	t2	80	2	8.0	190	1.11062225	0.54276858	0.00333333	0.99408074	-0.02251684	0.47666667
l2	common_scale_parameter	t2	80	2	8.0	191	1.10964697	0.54036751	0.00333333	1.00976269	0.04428295	0.26
l2	common_scale_parameter	t2	80	2	8.0	192	1.12418835	0.64645066	0.00333333	0.97776284	-0.06599932	0.98333333
l2	common_scale_parameter	t2	80	2	8.0	193	1.09337237	0.46616988	0.00333333	1.00819372	0.04179415	0.22666667
l2	common_scale_parameter	t2	80	2	8.0	194	1.02657291	0.09050762	0.11333333	0.99843049	-0.00395412	0.22666667
l2	common_scale_parameter	t2	80	2	8.0	195	1.02380988	0.07587338	0.13	1.01145742	0.05556028	0.25333333
l2	common_scale_parameter	t2	80	2	8.0	196	1.08623778	0.38347316	0.01	1.0800026	0.32887162	0.03
l2	common_scale_parameter	t2	80	2	8.0	197	1.03785564	0.11547404	0.05666667	0.98337977	-0.06556645	0.7
l2	common_scale_parameter	t2	80	2	8.0	198	1.04333466	0.12459208	0.07	0.98112456	-0.06793395	0.81666667
l2	common_scale_parameter	t2	80	2	8.0	199	1.06806419	0.33179096	0.02666667	1.09135968	0.49449265	0.01
l2	common_scale_parameter	t2	80	2	8.0	200	1.03226742	0.11900166	0.10333333	0.98203992	-0.06956705	0.68666667
l2	common_scale_parameter	t2	80	2	8.0	201	1.10426395	0.58096315	0.00333333	0.99163253	-0.02431879	0.36666667
l2	common_scale_parameter	t2	80	2	8.0	202	1.06200578	0.23862756	0.10333333	0.99079713	-0.0496342	0.59
l2	common_scale_parameter	t2	80	2	8.0	203	1.0492206	0.26846833	0.03	1.00336915	0.01480957	0.34333333
l2	common_scale_parameter	t2	80	2	8.0	204	1.00377277	0.01117936	0.20666667	1.03190472	0.13408917	0.14333333
l2	common_scale_parameter	t2	80	2	8.0	205	1.07180838	0.33036391	0.01333333	0.97225354	-0.12865853	0.95666667
l2	common_scale_parameter	t2	80	2	8.0	206	1.00688844	0.02020366	0.13	1.07767842	0.33825198	0.02666667
l2	common_scale_parameter	t2	80	2	8.0	207	1.07632878	0.34106728	0.02333333	1.02746703	0.12293113	0.14666667
l2	common_scale_parameter	t2	80	2	8.0	208	1.05454439	0.24123385	0.04666667	0.9775132	-0.08830785	0.78333333
l2	common_scale_parameter	t2	80	2	8.0	209	1.06424475	0.26702844	0.04	0.99674728	-0.01488179	0.43
l2	common_scale_parameter	t2	80	2	8.0	210	1.0824637	0.39948937	0.00333333	1.02273896	0.10210363	0.16666667
l2	common_scale_parameter	t2	80	2	8.0	211	1.06951314	0.22029908	0.07666667	0.99116215	-0.03256083	0.48333333
l2	common_scale_parameter	t2	80	2	8.0	212	0.99278417	-0.02051729	0.29666667	0.9758844	-0.08516468	0.93333333
l2	common_scale_parameter	t2	80	2	8.0	213	1.05963082	0.19910434	0.09333333	1.15590037	0.57087401	0.00666667
l2	common_scale_parameter	t2	80	2	8.0	214	1.00367379	0.011956	0.23	1.00081461	0.00311209	0.34
l2	common_scale_parameter	t2	80	2	8.0	215	1.04572312	0.23533035	0.04666667	0.99488556	-0.02614975	0.45
l2	common_scale_parameter	t2	80	2	8.0	216	1.06114332	0.23492434	0.04333333	0.97350844	-0.14066293	0.96666667
l2	common_scale_parameter	t2	80	2	8.0	217	1.03589845	0.17293422	0.09	1.01724683	0.05569486	0.18333333
l2	common_scale_parameter	t2	80	2	8.0	218	1.0869424	0.42119821	0.01	0.98539275	-0.07004812	0.76
l2	common_scale_parameter	t2	80	2	8.0	219	1.00043995	0.00115969	0.23666667	1.00252004	0.01363144	0.37333333
l2	common_scale_parameter	t2	80	2	8.0	220	1.04828548	0.22320923	0.05333333	1.05070368	0.27930865	0.02333333
l2	common_scale_parameter	t2	80	2	8.0	221	1.09757481	0.49993262	0.00333333	0.9823202	-0.0512679	0.71
l2	common_scale_parameter	t2	80	2	8.0	222	1.11414626	0.61401547	0.00333333	0.96654107	-0.12091592	1.0
l2	common_scale_parameter	t2	80	2	8.0	223	1.02770278	0.1206887	0.11666667	0.98085586	-0.09841145	0.9
l2	common_scale_parameter	t2	80	2	8.0	224	1.1046913	0.54152561	0.00333333	0.98893838	-0.03956425	0.53666667
l2	common_scale_parameter	t2	80	2	8.0	225	1.0479463	0.15320595	0.06	0.97224613	-0.14028104	0.94333333
l2	common_scale_parameter	t2	80	2	8.0	226	1.06727654	0.23638918	0.09	0.98658858	-0.06244572	0.62
l2	common_scale_parameter	t2	80	2	8.0	227	1.06672521	0.32659739	0.01	1.01144931	0.05448619	0.26
l2	common_scale_parameter	t2	80	2	8.0	228	1.04642575	0.17357518	0.04	0.99704452	-0.01065386	0.29666667
l2	common_scale_parameter	t2	80	2	8.0	229	1.11176254	0.48495628	0.01	0.98812607	-0.04593087	0.51666667
l2	common_scale_parameter	t2	80	2	8.0	230	1.1107299	0.50638005	0.00333333	1.02602033	0.1155457	0.13
